BookID,Title,Author,YearPublished,Genre,Price,CopiesAvailable,Rating
8468,The Odyssey,George Orwell,1901,Adventure,107,19,1.3
8469,Moby Dick,George Orwell,1990,Classic,697,8,7.9
8470,The Odyssey,Herman Melville,2003,Biography,855,3,6.3
8471,Moby Dick,Homer,1969,Fiction,527,20,2.2
8472,Jane Eyre,F. Scott Fitzgerald,1976,Science Fiction,981,2,7.1
8473,Jane Eyre,Harper Lee,1915,Fantasy,256,19,5.2
8474,Moby Dick,Harper Lee,1903,Adventure,402,13,1.1
8475,The Catcher in the Rye,George Orwell,2019,Biography,576,4,2.5
8476,The Great Gatsby,Harper Lee,1954,Drama,800,16,9
8477,Ulysses,George Orwell,1943,Fantasy,146,4,9.1
8478,Pride and Prejudice,Jane Austen,1931,Biography,449,15,6.4
8479,Jane Eyre,Homer,1940,Science Fiction,374,8,1
8480,To Kill a Mockingbird,Leo Tolstoy,1990,Drama,400,20,9.3
8481,Pride and Prejudice,Jane Austen,1951,Science Fiction,804,17,2.5
8482,Ulysses,Charlotte Bronte,1911,Science Fiction,147,12,3.8
8483,To Kill a Mockingbird,Homer,1918,Science Fiction,998,1,7.5
8484,Ulysses,Harper Lee,1959,Adventure,658,3,2.6
8485,Jane Eyre,Harper Lee,1916,Mystery,425,6,2.1
8486,Jane Eyre,Herman Melville,1959,Mystery,918,11,2.2
8487,1984,Jane Austen,1955,Mystery,458,14,8.1
8488,Jane Eyre,Charlotte Bronte,1982,Drama,597,10,2.9
8489,War and Peace,Jane Austen,1952,Classic,119,10,4.7
8490,To Kill a Mockingbird,Leo Tolstoy,1971,Science Fiction,326,16,5.8
8491,Ulysses,George Orwell,2002,Biography,102,15,8.5
8492,Pride and Prejudice,Herman Melville,2003,Science Fiction,944,7,8
8493,The Catcher in the Rye,F. Scott Fitzgerald,1957,Fantasy,851,8,9.5
8494,To Kill a Mockingbird,Homer,1953,Drama,114,3,5.8
8495,Pride and Prejudice,F. Scott Fitzgerald,1968,Romance,365,1,7.4
8496,The Great Gatsby,Charlotte Bronte,1916,Adventure,549,10,6.9
8497,War and Peace,Homer,2001,Fantasy,241,3,2.6
8498,War and Peace,J.D. Salinger,1994,Horror,683,11,0.1
8499,1984,Herman Melville,2009,Adventure,464,15,5.5
8500,Pride and Prejudice,Herman Melville,2003,Romance,789,9,4
8501,Moby Dick,Leo Tolstoy,2008,Fantasy,989,17,7.1
8502,1984,F. Scott Fitzgerald,1975,Adventure,296,5,4.3
8503,The Odyssey,Leo Tolstoy,2009,Fantasy,581,11,5.2
8504,Moby Dick,Jane Austen,1900,Biography,429,20,2.6
8505,Pride and Prejudice,Leo Tolstoy,1981,Adventure,511,17,2
8506,The Odyssey,George Orwell,2015,Fantasy,436,19,7.8
8507,Ulysses,George Orwell,1913,Biography,223,15,3.5
8508,Pride and Prejudice,George Orwell,1914,Romance,906,11,9.4
8509,To Kill a Mockingbird,Harper Lee,1973,Biography,659,13,8.6
8510,1984,Charlotte Bronte,2000,Classic,368,15,7.6
8511,Moby Dick,Charlotte Bronte,2012,Drama,720,13,7.3
8512,The Great Gatsby,Homer,1943,Drama,796,12,9.5
8513,Pride and Prejudice,Homer,1951,Horror,673,10,1.8
8514,The Catcher in the Rye,James Joyce,1927,Fantasy,324,12,9.7
8515,The Odyssey,Leo Tolstoy,1906,Fantasy,782,16,1.7
8516,1984,J.D. Salinger,1984,Mystery,864,1,9.1
8517,Ulysses,J.D. Salinger,1934,Biography,290,20,2.5
8518,The Great Gatsby,Herman Melville,1955,Biography,516,16,1.3
8519,1984,James Joyce,1950,Fiction,419,13,2.7
8520,Ulysses,F. Scott Fitzgerald,1934,Romance,120,17,7
8521,Pride and Prejudice,Harper Lee,2021,Science Fiction,807,13,7
8522,Moby Dick,George Orwell,1967,Classic,226,14,5.5
8523,Moby Dick,Leo Tolstoy,2022,Mystery,194,10,7.6
8524,War and Peace,Homer,1963,Fantasy,328,5,4.4
8525,The Great Gatsby,James Joyce,2018,Science Fiction,678,13,2.9
8526,The Catcher in the Rye,Jane Austen,1969,Fantasy,165,14,2.2
8527,Moby Dick,Harper Lee,1925,Science Fiction,544,6,6.5
8528,Ulysses,Herman Melville,1996,Classic,361,17,3.5
8529,War and Peace,Leo Tolstoy,1979,Biography,385,12,2.8
8530,Jane Eyre,J.D. Salinger,1995,Fantasy,387,10,9.2
8531,Jane Eyre,James Joyce,1943,Horror,376,8,6.2
8532,The Odyssey,Homer,1977,Classic,251,16,8.4
8533,Pride and Prejudice,Homer,1910,Drama,391,7,5.7
8534,Pride and Prejudice,Harper Lee,1956,Adventure,762,15,9
8535,Pride and Prejudice,J.D. Salinger,1976,Fiction,521,20,2.9
8536,Jane Eyre,Homer,1978,Adventure,312,6,4.6
8537,The Great Gatsby,F. Scott Fitzgerald,1947,Biography,145,15,3.9
8538,The Odyssey,Herman Melville,1994,Horror,260,9,7.1
8539,To Kill a Mockingbird,Homer,1993,Classic,917,15,9.4
8540,The Great Gatsby,Jane Austen,2016,Horror,786,9,1.7
8541,Jane Eyre,Herman Melville,1987,Drama,113,3,1.8
8542,Pride and Prejudice,Herman Melville,1985,Biography,445,10,5.6
8543,Jane Eyre,Herman Melville,1933,Biography,711,14,3.7
8544,War and Peace,Charlotte Bronte,1985,Biography,120,18,6.8
8545,The Catcher in the Rye,Harper Lee,1909,Classic,892,12,3.8
8546,Jane Eyre,James Joyce,1919,Adventure,142,1,1.5
8547,1984,J.D. Salinger,1934,Adventure,296,14,4.2
8548,1984,Jane Austen,1967,Fantasy,333,19,3.6
8549,To Kill a Mockingbird,Homer,2022,Biography,793,3,8.4
8550,1984,Jane Austen,2009,Horror,418,6,7.8
8551,The Catcher in the Rye,Jane Austen,1988,Fiction,818,6,7.2
8552,Moby Dick,Homer,2009,Mystery,593,12,2.6
8553,Ulysses,Leo Tolstoy,1994,Fiction,807,7,3.8
8554,Moby Dick,Leo Tolstoy,1903,Fantasy,677,17,2.2
8555,The Great Gatsby,Harper Lee,1925,Biography,922,9,8.5
8556,Pride and Prejudice,Leo Tolstoy,2003,Science Fiction,647,18,0.8
8557,Pride and Prejudice,Charlotte Bronte,1991,Romance,441,7,8.9
8558,1984,Harper Lee,1905,Science Fiction,370,3,9.6
8559,The Catcher in the Rye,J.D. Salinger,1973,Classic,266,18,5.7
8560,To Kill a Mockingbird,F. Scott Fitzgerald,1955,Fantasy,216,7,9.6
8561,To Kill a Mockingbird,Herman Melville,1960,Mystery,449,14,7.7
8562,War and Peace,James Joyce,1995,Fiction,727,3,1.9
8563,The Great Gatsby,J.D. Salinger,1957,Romance,523,9,4.4
8564,War and Peace,George Orwell,1942,Fiction,987,5,4.1
8565,Moby Dick,James Joyce,1932,Science Fiction,567,17,3.9
8566,Moby Dick,George Orwell,1999,Biography,283,6,8.7
8567,Moby Dick,Leo Tolstoy,2000,Classic,717,19,4
8568,Ulysses,James Joyce,1945,Fantasy,565,12,4.1
8569,Ulysses,Leo Tolstoy,1974,Mystery,342,16,6.7
8570,Jane Eyre,Herman Melville,1937,Horror,468,10,4.6
8571,Ulysses,Charlotte Bronte,1928,Biography,539,8,0.7
8572,War and Peace,George Orwell,1911,Romance,937,18,3.1
8573,Jane Eyre,Leo Tolstoy,1980,Science Fiction,919,20,1.9
8574,Ulysses,Leo Tolstoy,1979,Mystery,960,12,5.6
8575,Jane Eyre,F. Scott Fitzgerald,1964,Science Fiction,983,7,2.6
8576,Ulysses,J.D. Salinger,2015,Adventure,562,5,4.2
8577,Pride and Prejudice,Harper Lee,2000,Classic,127,12,3.5
8578,The Catcher in the Rye,Jane Austen,1927,Adventure,818,20,9.2
8579,1984,Jane Austen,1932,Classic,872,3,4.7
8580,Ulysses,Charlotte Bronte,1983,Classic,186,15,8.2
8581,The Great Gatsby,Homer,1924,Mystery,505,6,0.6
8582,The Great Gatsby,James Joyce,1900,Fiction,134,20,8.1
8583,Moby Dick,Leo Tolstoy,1966,Adventure,815,5,4.8
8584,To Kill a Mockingbird,Charlotte Bronte,1992,Fiction,497,3,1.5
8585,1984,Charlotte Bronte,1935,Horror,830,17,6.5
8586,1984,F. Scott Fitzgerald,1983,Romance,492,6,7
8587,The Catcher in the Rye,Herman Melville,2012,Horror,675,14,7.2
8588,1984,Jane Austen,2008,Science Fiction,863,5,1.8
8589,The Great Gatsby,J.D. Salinger,1978,Horror,290,20,0.2
8590,Pride and Prejudice,Leo Tolstoy,2018,Drama,380,19,5.7
8591,Pride and Prejudice,Jane Austen,1970,Horror,922,5,0.1
8592,The Catcher in the Rye,George Orwell,1985,Fantasy,685,15,9.8
8593,Ulysses,James Joyce,1993,Fantasy,594,13,9.1
8594,The Catcher in the Rye,Homer,2011,Mystery,973,10,5.3
8595,The Catcher in the Rye,Jane Austen,1923,Fiction,771,12,3.8
8596,The Odyssey,Harper Lee,2021,Adventure,286,10,2.7
8597,Pride and Prejudice,James Joyce,2002,Romance,127,11,3.2
8598,Ulysses,Jane Austen,1951,Drama,846,9,4.2
8599,Jane Eyre,F. Scott Fitzgerald,2010,Horror,442,15,9.4
8600,The Catcher in the Rye,George Orwell,1994,Horror,590,6,0.1
8601,War and Peace,James Joyce,1956,Horror,440,20,3.4
8602,War and Peace,Herman Melville,1976,Fiction,706,14,0.5
8603,Jane Eyre,F. Scott Fitzgerald,1988,Biography,117,18,5.8
8604,To Kill a Mockingbird,Herman Melville,1982,Adventure,495,18,6
8605,Moby Dick,Homer,1926,Science Fiction,634,19,4.1
8606,The Catcher in the Rye,George Orwell,2012,Romance,606,12,8.9
8607,1984,Leo Tolstoy,1952,Fantasy,315,20,1.5
8608,Jane Eyre,Harper Lee,1930,Fiction,270,11,8.2
8609,The Great Gatsby,F. Scott Fitzgerald,1916,Science Fiction,509,13,9.2
8610,To Kill a Mockingbird,Herman Melville,1920,Fiction,580,20,6.9
8611,To Kill a Mockingbird,Homer,2016,Biography,204,3,0.4
8612,Jane Eyre,Leo Tolstoy,1900,Fantasy,184,8,3.7
8613,Jane Eyre,Jane Austen,1981,Fiction,919,10,8.3
8614,The Odyssey,Homer,2024,Drama,622,18,4.6
8615,Pride and Prejudice,Charlotte Bronte,1990,Horror,935,9,7.8
8616,Pride and Prejudice,J.D. Salinger,2001,Drama,153,6,2.3
8617,Pride and Prejudice,Jane Austen,1911,Horror,976,2,6.2
8618,Pride and Prejudice,Homer,1929,Adventure,480,12,9.1
8619,The Great Gatsby,Homer,1964,Drama,514,7,7.2
8620,The Odyssey,Homer,1952,Horror,376,8,0.7
8621,The Great Gatsby,F. Scott Fitzgerald,1966,Adventure,734,19,0.7
8622,Pride and Prejudice,Jane Austen,1967,Fiction,867,2,1.9
8623,Pride and Prejudice,Homer,1948,Adventure,340,1,6.9
8624,The Catcher in the Rye,Herman Melville,1916,Horror,667,9,5.7
8625,1984,F. Scott Fitzgerald,1951,Drama,843,14,1.7
8626,The Catcher in the Rye,George Orwell,1982,Biography,349,2,1
8627,Jane Eyre,Herman Melville,1932,Classic,721,18,8.3
8628,Pride and Prejudice,Herman Melville,1911,Drama,709,20,4.1
8629,War and Peace,George Orwell,1986,Horror,980,17,3.5
8630,The Odyssey,F. Scott Fitzgerald,1954,Science Fiction,242,5,9.6
8631,Moby Dick,Charlotte Bronte,2006,Drama,479,13,2.7
8632,Pride and Prejudice,F. Scott Fitzgerald,1938,Mystery,153,12,1.2
8633,Jane Eyre,Homer,1971,Science Fiction,160,4,3.5
8634,The Catcher in the Rye,Homer,1940,Drama,333,14,6.2
8635,The Great Gatsby,Charlotte Bronte,2016,Adventure,980,16,3.4
8636,War and Peace,J.D. Salinger,1994,Mystery,359,6,4.7
8637,To Kill a Mockingbird,Herman Melville,1931,Romance,682,20,1.6
8638,The Catcher in the Rye,Leo Tolstoy,2016,Horror,990,11,3
8639,Moby Dick,James Joyce,1972,Biography,325,4,4.5
8640,1984,Herman Melville,1975,Adventure,127,7,2.3
8641,War and Peace,J.D. Salinger,1993,Horror,948,3,8.9
8642,War and Peace,Jane Austen,1921,Fiction,641,2,3.3
8643,The Catcher in the Rye,Charlotte Bronte,1914,Romance,603,17,8.8
8644,War and Peace,Herman Melville,1925,Science Fiction,949,10,9.7
8645,The Great Gatsby,Charlotte Bronte,2012,Science Fiction,286,9,2.3
8646,Ulysses,Leo Tolstoy,1928,Fantasy,345,18,2.6
8647,1984,Leo Tolstoy,1969,Biography,748,19,4.3
8648,1984,Charlotte Bronte,1955,Drama,578,5,0.7
8649,The Odyssey,Herman Melville,1934,Classic,163,2,3.6
8650,To Kill a Mockingbird,Harper Lee,1907,Classic,117,17,2.1
8651,Moby Dick,F. Scott Fitzgerald,2003,Romance,470,13,6.2
8652,To Kill a Mockingbird,Homer,1995,Horror,684,6,9.9
8653,The Odyssey,Leo Tolstoy,1987,Fiction,700,9,9.4
8654,The Catcher in the Rye,James Joyce,1973,Mystery,343,15,2.1
8655,The Great Gatsby,F. Scott Fitzgerald,1920,Romance,558,16,3
8656,To Kill a Mockingbird,Charlotte Bronte,1930,Adventure,993,5,9.5
8657,Moby Dick,Herman Melville,1938,Horror,937,7,0.3
8658,Jane Eyre,J.D. Salinger,1994,Science Fiction,258,20,1.5
8659,Jane Eyre,Herman Melville,1955,Fantasy,986,19,6
8660,To Kill a Mockingbird,James Joyce,1958,Drama,940,12,7.2
8661,To Kill a Mockingbird,Leo Tolstoy,2012,Drama,749,12,9.8
8662,Pride and Prejudice,Homer,1996,Biography,219,14,8
8663,To Kill a Mockingbird,F. Scott Fitzgerald,1930,Biography,750,10,9.8
8664,Ulysses,Herman Melville,1995,Classic,620,19,3.1
8665,The Great Gatsby,Harper Lee,1988,Adventure,888,11,9.4
8666,War and Peace,Harper Lee,1959,Horror,319,2,7.6
8667,1984,F. Scott Fitzgerald,2006,Classic,395,8,6.3
8668,The Catcher in the Rye,George Orwell,1929,Horror,821,8,5.7
8669,The Odyssey,James Joyce,1972,Fiction,336,16,2.4
8670,The Odyssey,Leo Tolstoy,2001,Adventure,469,17,4.7
8671,1984,F. Scott Fitzgerald,2008,Mystery,866,13,4
8672,Pride and Prejudice,Harper Lee,1911,Fiction,482,5,0.3
8673,Moby Dick,James Joyce,1947,Romance,218,10,7.4
8674,1984,Jane Austen,2022,Horror,129,13,5.2
8675,The Great Gatsby,Jane Austen,2021,Drama,982,18,8.7
8676,War and Peace,Homer,1915,Fiction,697,1,1
8677,The Catcher in the Rye,Homer,1900,Biography,342,5,4.7
8678,The Great Gatsby,Harper Lee,1990,Classic,494,5,3.6
8679,The Catcher in the Rye,Leo Tolstoy,1968,Fiction,529,3,4.6
8680,To Kill a Mockingbird,Harper Lee,1945,Fiction,214,12,5.8
8681,Moby Dick,Homer,1985,Biography,206,9,3.3
8682,War and Peace,James Joyce,1994,Biography,205,9,0.9
8683,To Kill a Mockingbird,Charlotte Bronte,2002,Drama,452,15,8.9
8684,Moby Dick,George Orwell,1996,Horror,211,7,9.8
8685,War and Peace,Harper Lee,1940,Biography,611,17,3.8
8686,Jane Eyre,J.D. Salinger,1963,Mystery,471,11,2.8
8687,To Kill a Mockingbird,George Orwell,1985,Mystery,717,12,0.4
8688,The Catcher in the Rye,Leo Tolstoy,1989,Classic,723,15,6.6
8689,Pride and Prejudice,F. Scott Fitzgerald,2009,Fiction,911,19,6.2
8690,The Catcher in the Rye,Leo Tolstoy,2005,Horror,916,19,3.9
8691,Jane Eyre,F. Scott Fitzgerald,1935,Science Fiction,913,15,6
8692,The Great Gatsby,Homer,2011,Biography,765,8,9.7
8693,The Great Gatsby,Jane Austen,2001,Mystery,453,8,1.6
8694,War and Peace,James Joyce,1949,Mystery,935,15,2.2
8695,The Odyssey,Charlotte Bronte,1917,Mystery,648,20,8.7
8696,To Kill a Mockingbird,Jane Austen,1934,Adventure,783,17,2.1
8697,The Catcher in the Rye,Jane Austen,1979,Romance,696,5,0.3
8698,Moby Dick,George Orwell,1986,Mystery,589,2,5.2
8699,The Odyssey,Jane Austen,1959,Classic,909,8,1.8
8700,Jane Eyre,Jane Austen,2005,Fantasy,809,2,7.5
8701,1984,Harper Lee,1945,Adventure,793,2,3
8702,The Catcher in the Rye,Herman Melville,2023,Drama,314,1,7.3
8703,The Odyssey,James Joyce,1954,Mystery,602,1,1.9
8704,To Kill a Mockingbird,F. Scott Fitzgerald,1975,Biography,344,5,9.6
8705,Pride and Prejudice,James Joyce,1957,Mystery,747,7,2.4
8706,War and Peace,Leo Tolstoy,1976,Classic,585,2,3.5
8707,1984,George Orwell,2005,Horror,461,15,2.6
8708,Pride and Prejudice,J.D. Salinger,1926,Science Fiction,782,17,7.5
8709,Pride and Prejudice,Leo Tolstoy,2018,Adventure,486,14,6.1
8710,Jane Eyre,Harper Lee,1987,Drama,431,18,1.7
8711,The Great Gatsby,J.D. Salinger,1962,Mystery,258,17,4.8
8712,To Kill a Mockingbird,Leo Tolstoy,1986,Horror,241,8,4.2
8713,1984,Charlotte Bronte,1993,Mystery,599,12,9.2
8714,Pride and Prejudice,Homer,1999,Adventure,219,18,1.4
8715,The Catcher in the Rye,George Orwell,1945,Drama,239,19,4.6
8716,War and Peace,George Orwell,1906,Fantasy,285,3,6.3
8717,War and Peace,Leo Tolstoy,1988,Horror,541,19,2.3
8718,Ulysses,Leo Tolstoy,2013,Biography,900,9,3.4
8719,War and Peace,George Orwell,1952,Biography,567,7,3.8
8720,War and Peace,George Orwell,1998,Drama,188,3,3.2
8721,War and Peace,Harper Lee,1953,Adventure,752,15,0.4
8722,War and Peace,Jane Austen,1955,Drama,688,7,6.6
8723,The Odyssey,Leo Tolstoy,1911,Drama,292,5,1.2
8724,The Odyssey,James Joyce,1994,Fantasy,500,2,7.4
8725,Moby Dick,James Joyce,1978,Science Fiction,901,19,6.9
8726,To Kill a Mockingbird,F. Scott Fitzgerald,1998,Adventure,863,9,1.5
8727,The Great Gatsby,Herman Melville,1905,Romance,508,3,0.3
8728,War and Peace,James Joyce,1980,Fantasy,939,7,8
8729,Moby Dick,Herman Melville,1953,Fantasy,647,14,8.5
8730,To Kill a Mockingbird,Jane Austen,1970,Mystery,308,8,6.8
8731,War and Peace,Charlotte Bronte,1988,Adventure,770,1,7.5
8732,Moby Dick,J.D. Salinger,1997,Horror,779,18,6.6
8733,The Odyssey,J.D. Salinger,1917,Fantasy,242,3,1.2
8734,The Odyssey,Homer,1947,Adventure,777,11,9.9
8735,Moby Dick,Jane Austen,1983,Fantasy,367,1,9
8736,Ulysses,Harper Lee,1916,Horror,223,3,4.8
8737,Ulysses,Herman Melville,1990,Fiction,986,9,8.5
8738,War and Peace,Leo Tolstoy,1964,Classic,564,5,3.6
8739,1984,Leo Tolstoy,2023,Fiction,829,1,7.3
8740,The Odyssey,Homer,1929,Adventure,151,2,1.4
8741,Ulysses,George Orwell,2021,Romance,567,3,5
8742,The Odyssey,F. Scott Fitzgerald,2009,Science Fiction,207,11,7.1
8743,To Kill a Mockingbird,George Orwell,2010,Classic,954,5,10
8744,Jane Eyre,Homer,1909,Biography,735,3,5.7
8745,Jane Eyre,Leo Tolstoy,1975,Adventure,371,18,5.3
8746,The Catcher in the Rye,Homer,1963,Romance,485,1,7.3
8747,The Odyssey,J.D. Salinger,2021,Drama,484,19,9.6
8748,Jane Eyre,J.D. Salinger,1986,Romance,395,18,1.1
8749,Pride and Prejudice,F. Scott Fitzgerald,1909,Science Fiction,590,20,8.9
8750,Ulysses,Jane Austen,2012,Fiction,918,10,9.7
8751,The Great Gatsby,Harper Lee,1932,Biography,796,18,6.9
8752,The Odyssey,George Orwell,1999,Biography,415,13,8.7
8753,Jane Eyre,George Orwell,1968,Classic,976,9,7.4
8754,The Odyssey,Charlotte Bronte,2017,Fiction,118,2,5.7
8755,The Odyssey,Harper Lee,1945,Adventure,687,10,5.2
8756,War and Peace,Homer,1995,Science Fiction,994,4,8.3
8757,1984,George Orwell,1921,Romance,321,15,8.5
8758,To Kill a Mockingbird,Herman Melville,2013,Adventure,489,7,3.8
8759,Ulysses,George Orwell,2023,Romance,702,13,1
8760,The Great Gatsby,Herman Melville,1998,Romance,611,14,7.4
8761,Ulysses,Harper Lee,1957,Mystery,622,19,6.6
8762,1984,James Joyce,1971,Horror,962,11,8.7
8763,The Catcher in the Rye,George Orwell,1944,Classic,898,10,8.5
8764,Pride and Prejudice,Charlotte Bronte,1953,Horror,155,10,2.5
8765,The Odyssey,Charlotte Bronte,1933,Fantasy,458,1,6.4
8766,War and Peace,Harper Lee,1954,Biography,757,12,4.5
8767,Moby Dick,J.D. Salinger,1999,Science Fiction,470,9,8.6
8768,Moby Dick,Homer,1945,Mystery,762,20,3.6
8769,The Catcher in the Rye,F. Scott Fitzgerald,2015,Classic,906,1,9.8
8770,To Kill a Mockingbird,Charlotte Bronte,1989,Classic,136,9,5.8
8771,War and Peace,James Joyce,1954,Biography,954,3,10
8772,Ulysses,J.D. Salinger,1951,Romance,986,4,0.1
8773,Jane Eyre,F. Scott Fitzgerald,1964,Classic,559,16,1.9
8774,The Odyssey,James Joyce,1976,Classic,413,16,3.2
8775,The Great Gatsby,Harper Lee,1903,Fantasy,877,10,7.9
8776,1984,Herman Melville,1968,Fantasy,337,2,7.2
8777,War and Peace,Homer,1918,Drama,732,12,5.6
8778,The Catcher in the Rye,Homer,1925,Science Fiction,379,4,3.3
8779,The Odyssey,James Joyce,2012,Fiction,810,1,1.2
8780,The Odyssey,George Orwell,1947,Mystery,563,16,0.7
8781,Ulysses,James Joyce,1992,Classic,746,3,2
8782,To Kill a Mockingbird,George Orwell,2019,Adventure,834,13,6.9
8783,Pride and Prejudice,George Orwell,1927,Classic,666,12,2.4
8784,To Kill a Mockingbird,F. Scott Fitzgerald,1904,Classic,188,17,6.4
8785,The Catcher in the Rye,Herman Melville,2008,Mystery,916,16,4.8
8786,1984,Herman Melville,1915,Adventure,841,6,5
8787,The Catcher in the Rye,F. Scott Fitzgerald,2015,Adventure,498,3,5.9
8788,War and Peace,George Orwell,1930,Fiction,926,20,9.4
8789,The Odyssey,Jane Austen,1912,Biography,765,3,7.6
8790,The Catcher in the Rye,James Joyce,1945,Science Fiction,750,10,0.7
8791,1984,George Orwell,2007,Romance,175,8,2.7
8792,The Great Gatsby,Charlotte Bronte,1937,Drama,922,20,0.8
8793,To Kill a Mockingbird,Jane Austen,2021,Drama,698,3,6.6
8794,Pride and Prejudice,Harper Lee,1975,Adventure,481,13,1
8795,Moby Dick,Jane Austen,1970,Horror,191,1,7.3
8796,Pride and Prejudice,F. Scott Fitzgerald,1996,Horror,123,16,2.7
8797,1984,F. Scott Fitzgerald,1956,Fantasy,210,2,9.6
8798,War and Peace,J.D. Salinger,1981,Classic,168,20,6
8799,To Kill a Mockingbird,Harper Lee,1976,Science Fiction,260,20,9.5
8800,1984,James Joyce,1907,Mystery,265,6,1.5
8801,1984,J.D. Salinger,1967,Romance,674,5,7.5
8802,The Odyssey,Jane Austen,1962,Drama,886,7,4.2
8803,Pride and Prejudice,Charlotte Bronte,2003,Classic,573,20,2.1
8804,War and Peace,Harper Lee,1954,Romance,264,11,2.9
8805,1984,Leo Tolstoy,1952,Science Fiction,560,5,5
8806,Jane Eyre,J.D. Salinger,1942,Drama,195,18,6
8807,The Odyssey,George Orwell,2017,Horror,462,10,5.3
8808,The Odyssey,Homer,1985,Adventure,850,10,9.1
8809,Pride and Prejudice,Homer,2003,Biography,385,17,0.5
8810,The Odyssey,James Joyce,1943,Fiction,555,7,9
8811,Moby Dick,F. Scott Fitzgerald,1905,Horror,715,7,3.8
8812,1984,Harper Lee,1983,Science Fiction,108,5,6.8
8813,Jane Eyre,Charlotte Bronte,1912,Biography,454,4,8.4
8814,War and Peace,Leo Tolstoy,1921,Mystery,836,7,2.8
8815,1984,Charlotte Bronte,1989,Science Fiction,377,15,5.6
8816,Moby Dick,Harper Lee,1995,Science Fiction,934,16,3
8817,Jane Eyre,James Joyce,1972,Fantasy,527,20,0.3
8818,War and Peace,George Orwell,1998,Fiction,791,7,3.2
8819,The Catcher in the Rye,Harper Lee,2000,Horror,466,13,8.2
8820,To Kill a Mockingbird,Harper Lee,2001,Biography,406,9,5.7
8821,The Great Gatsby,Charlotte Bronte,1969,Science Fiction,944,20,9.8
8822,Ulysses,J.D. Salinger,2003,Fiction,897,1,6.2
8823,Moby Dick,James Joyce,1945,Mystery,283,6,3.5
8824,The Odyssey,Herman Melville,1918,Classic,659,11,9
8825,The Catcher in the Rye,F. Scott Fitzgerald,1999,Fantasy,338,15,3.9
8826,Pride and Prejudice,Charlotte Bronte,2001,Romance,444,7,2.3
8827,War and Peace,Leo Tolstoy,1950,Adventure,548,8,3.8
8828,Pride and Prejudice,J.D. Salinger,1931,Fantasy,604,18,9.9
8829,1984,James Joyce,1979,Adventure,855,10,7
8830,Moby Dick,James Joyce,1972,Adventure,940,2,5.4
8831,1984,James Joyce,1901,Mystery,790,8,10
8832,1984,Leo Tolstoy,1913,Drama,436,14,0.4
8833,Moby Dick,F. Scott Fitzgerald,1961,Science Fiction,508,15,8.9
8834,1984,J.D. Salinger,1903,Fantasy,749,2,8.2
8835,War and Peace,Herman Melville,1916,Classic,531,3,2.7
8836,The Odyssey,F. Scott Fitzgerald,1975,Biography,661,3,4.6
8837,The Catcher in the Rye,Herman Melville,1919,Fantasy,126,6,8.1
8838,Pride and Prejudice,Harper Lee,1933,Horror,143,9,7.3
8839,The Great Gatsby,Jane Austen,1903,Romance,845,19,7.7
8840,Jane Eyre,J.D. Salinger,1937,Biography,745,13,2.6
8841,The Great Gatsby,George Orwell,2024,Science Fiction,221,9,0.5
